2022-12-23 06:08:07,929	nyarumul	INFO	[2.301229238510132, 2.8091962337493896, 5.657629489898682, 20.77059555053711, 0.9697798490524292, 0.8088836669921875, 7600, 0.00019633378788836418]
2022-12-23 06:08:54,156	nyarumul	INFO	====> Epoch: 147
2022-12-23 06:10:06,182	nyarumul	INFO	====> Epoch: 148
2022-12-23 06:11:21,436	nyarumul	INFO	====> Epoch: 149
2022-12-23 06:12:34,733	nyarumul	INFO	====> Epoch: 150
2022-12-23 06:12:53,839	nyarumul	INFO	Train Epoch: 151 [0%]
2022-12-23 06:12:53,840	nyarumul	INFO	[2.292250633239746, 2.3698055744171143, 5.891592025756836, 21.550668716430664, 0.9836559295654297, 0.8147531747817993, 7800, 0.00019623563939917877]
2022-12-23 06:13:48,841	nyarumul	INFO	====> Epoch: 151
2022-12-23 06:15:01,525	nyarumul	INFO	====> Epoch: 152
2022-12-23 06:16:18,293	nyarumul	INFO	====> Epoch: 153
2022-12-23 06:17:22,662	nyarumul	INFO	Train Epoch: 154 [85%]
2022-12-23 06:17:22,662	nyarumul	INFO	[2.216507911682129, 2.8491809368133545, 5.885956287384033, 20.944211959838867, 0.9804449677467346, 1.0536987781524658, 8000, 0.00019616206023256638]
2022-12-23 06:17:44,842	nyarumul	INFO	Saving model and optimizer state at iteration 154 to /content/drive/MyDrive/nyarumul/G_8000.pth
2022-12-23 06:17:47,764	nyarumul	INFO	Saving model and optimizer state at iteration 154 to /content/drive/MyDrive/nyarumul/D_8000.pth
2022-12-23 06:18:01,437	nyarumul	INFO	====> Epoch: 154
2022-12-23 06:19:19,236	nyarumul	INFO	====> Epoch: 155
2022-12-23 06:20:32,108	nyarumul	INFO	====> Epoch: 156
2022-12-23 06:21:44,939	nyarumul	INFO	====> Epoch: 157
2022-12-23 06:22:40,146	nyarumul	INFO	Train Epoch: 158 [69%]
2022-12-23 06:22:40,147	nyarumul	INFO	[2.0574331283569336, 2.5674283504486084, 6.133528232574463, 21.120176315307617, 0.9719436168670654, 0.8670077323913574, 8200, 0.00019606399759111075]
2022-12-23 06:22:58,753	nyarumul	INFO	====> Epoch: 158
2022-12-23 06:24:11,137	nyarumul	INFO	====> Epoch: 159
2022-12-23 06:25:24,204	nyarumul	INFO	====> Epoch: 160
2022-12-23 06:26:36,366	nyarumul	INFO	====> Epoch: 161
2022-12-23 06:27:23,377	nyarumul	INFO	Train Epoch: 162 [54%]
2022-12-23 06:27:23,378	nyarumul	INFO	[2.009340763092041, 3.2167656421661377, 7.3877034187316895, 21.781770706176758, 0.9888289570808411, 0.8294666409492493, 8400, 0.00019596598397178324]
2022-12-23 06:27:49,266	nyarumul	INFO	====> Epoch: 162
2022-12-23 06:29:03,409	nyarumul	INFO	====> Epoch: 163
2022-12-23 06:30:15,630	nyarumul	INFO	====> Epoch: 164
2022-12-23 06:31:29,072	nyarumul	INFO	====> Epoch: 165
2022-12-23 06:32:07,622	nyarumul	INFO	Train Epoch: 166 [38%]
2022-12-23 06:32:07,622	nyarumul	INFO	[2.360123634338379, 2.5857045650482178, 6.054677963256836, 21.195510864257812, 0.9705826640129089, 1.1726806163787842, 8600, 0.0001958680193500774]
2022-12-23 06:32:42,964	nyarumul	INFO	====> Epoch: 166
2022-12-23 06:33:55,509	nyarumul	INFO	====> Epoch: 167
2022-12-23 06:35:10,055	nyarumul	INFO	====> Epoch: 168
2022-12-23 06:36:23,006	nyarumul	INFO	====> Epoch: 169
2022-12-23 06:36:53,443	nyarumul	INFO	Train Epoch: 170 [23%]
2022-12-23 06:36:53,444	nyarumul	INFO	[2.3725571632385254, 2.73923921585083, 6.363691806793213, 21.72591781616211, 0.9610488414764404, 0.9926925897598267, 8800, 0.000195770103701499]
2022-12-23 06:37:37,291	nyarumul	INFO	====> Epoch: 170
2022-12-23 06:38:49,775	nyarumul	INFO	====> Epoch: 171
2022-12-23 06:40:02,182	nyarumul	INFO	====> Epoch: 172
2022-12-23 06:41:16,464	nyarumul	INFO	====> Epoch: 173
2022-12-23 06:41:39,108	nyarumul	INFO	Train Epoch: 174 [8%]
2022-12-23 06:41:39,108	nyarumul	INFO	[2.194655418395996, 2.7903339862823486, 6.554654598236084, 22.424968719482422, 0.9615599513053894, 0.8839037418365479, 9000, 0.00019567223700156603]
2022-12-23 06:42:29,071	nyarumul	INFO	====> Epoch: 174
2022-12-23 06:43:42,125	nyarumul	INFO	====> Epoch: 175
2022-12-23 06:44:55,080	nyarumul	INFO	====> Epoch: 176
2022-12-23 06:46:01,524	nyarumul	INFO	Train Epoch: 177 [92%]
2022-12-23 06:46:01,525	nyarumul	INFO	[2.484431743621826, 2.7875144481658936, 6.223369121551514, 21.736730575561523, 0.9801896810531616, 0.7653895616531372, 9200, 0.00019559886908444434]
2022-12-23 06:46:08,713	nyarumul	INFO	====> Epoch: 177
2022-12-23 06:47:21,864	nyarumul	INFO	====> Epoch: 178
2022-12-23 06:48:34,620	nyarumul	INFO	====> Epoch: 179
